,Perm,Valid_perf_MAE,Valid_perf_corr,Test_perf_MAE,Test_perf_corr,All_perf_MAE,All_perf_corr
27,27.0,5.978871258275919,0.7420944508018714,3.9463970108890747,0.7369388159836392,5.407120523760864,0.524172984297218
28,28.0,5.048124652694046,0.3005062096744791,3.589369887316354,0.7368110867873809,5.3494462955722195,0.49653483862230463
29,29.0,4.14392757938512,0.6054390099978791,3.730372404115917,0.7495918182555055,5.219464628465784,0.5304912735997445
30,30.0,6.645766223234156,0.8963741559953187,3.9714657708892083,0.764313061663493,5.417478113241737,0.4857902574048544
31,31.0,6.170050682575612,0.7159091809920842,4.001283652252948,0.7516809491156193,5.372958074042107,0.5074425945546095
32,32.0,8.074448622188752,0.3811077262898691,3.9516363773066012,0.7456237435776122,5.368697490805625,0.4895743364775345
33,33.0,6.419789982521118,0.5075881198380073,4.201202468234102,0.7572193821176838,5.44422243817351,0.4865370735148148
34,34.0,4.681848587864778,0.7554893704743977,4.520381070975766,0.7512977842744788,5.574300000236029,0.5006977892981722
35,35.0,4.431952258468867,0.6670763329917039,3.835391906899744,0.7569868122661046,5.358859884123159,0.4864007909207504
36,36.0,6.652894135558088,0.35853128801200257,3.543010346353256,0.7481470993185111,5.412210611248423,0.48708865775562404
37,37.0,5.766756137095846,-0.24706816660893158,3.7112679343525032,0.7562610776102241,5.319411391579897,0.4914165087703683
38,38.0,4.50974494430048,0.7209717120866859,3.9182881569286794,0.75387308444543,5.347569643572815,0.5119268450816524
39,39.0,4.846259471212604,0.4038496600949264,3.8139802115480115,0.738458396309823,5.197233240521908,0.5255869507045561
40,40.0,6.775077159156582,0.6615777974055226,3.81638948353622,0.7411896719360367,5.352869521639013,0.49333345148250934
41,41.0,5.319561136576613,0.1927658967717994,3.579669175323559,0.7575210064547321,5.2728838802977664,0.5400458403795272
42,42.0,7.3395980481552066,0.902776445889439,3.8471537745149016,0.7467859845924059,5.323910649170783,0.4945949905903617
43,43.0,4.615483208454484,0.3154002667677648,3.8415305255746026,0.747716416391408,5.313282939395174,0.49612227521036956
44,44.0,7.674705942751268,0.43449016478034735,4.067382616451096,0.7522535850454447,5.464103781711103,0.4707977968473988
45,45.0,7.031715859326986,0.6356455205421776,3.8245500088539552,0.7502671686702554,5.3966791070428055,0.48849651041060843
46,46.0,4.425229969305533,0.7778763360222596,4.172967171212964,0.7548144008895554,5.5123786551170975,0.49518232412864316
47,47.0,7.4824790867483335,0.22113496201672012,3.8999485027925154,0.7379026994989756,5.535954723868986,0.4930064404606038
48,48.0,5.529987740744479,0.7038229134815042,3.604026287200353,0.7426179046035816,5.376606038425118,0.4885186252697429
49,49.0,6.206260369048596,0.514955615829412,3.690479866365127,0.7509490707532545,5.484656438044556,0.48517403910864987
50,50.0,4.582429108756411,0.5566106631478457,3.6238550880461724,0.7455061534973033,5.33049000632654,0.49220788757708944
51,51.0,4.433661680946969,0.5880428391475016,3.978125039414992,0.746721812229544,5.414694281326542,0.49411214492667554
52,52.0,5.926338503365005,0.6582047607680589,4.026006574866727,0.7504499766134273,5.23521844858514,0.5346651607655012
53,53.0,3.8241356756631686,0.687589174612322,4.052348290916211,0.7520688560839992,5.380511005425464,0.49904839145810975
54,54.0,4.817849779822679,0.6020116738198037,3.863540986465286,0.7587238510303771,5.298281134792043,0.5066539535448289
55,55.0,5.0662292062707115,0.2750540150070274,4.2101822128011275,0.7550996649706676,5.409514298293757,0.4976609610373032
56,56.0,5.66487217318151,0.7724983359251096,3.826635131349959,0.7433990318898678,5.278420948215296,0.505716262397778
57,57.0,4.713740108271509,0.7679674800031182,3.5312822950892384,0.7480583756051653,5.5225645120093025,0.485083620552404
58,58.0,6.084906000662127,0.512241371513273,3.9307910811686417,0.7550103207296555,5.327905294182052,0.4949262855555318
59,59.0,5.4961181942958115,0.7319664203265692,3.730945701393085,0.7448436395216369,5.383246935598615,0.49033442912296465
60,60.0,6.258788723802897,0.08814163264807803,3.663726764686532,0.7463705557190303,5.274852716457475,0.5072035360837691
61,61.0,3.4766395278856437,0.6936464181833355,4.141502254168519,0.7535821978623009,5.47934211043822,0.4922117027047821
62,62.0,6.751823323610168,0.222187672320792,3.834405954119726,0.7475368455602251,5.692627882438044,0.48636469107273134
63,63.0,7.82415072624311,0.21054785039409704,3.605454901481482,0.7456039156141372,5.328690754931322,0.4951578455007058
64,64.0,5.710313409818703,-0.28185552307527245,3.764011896275936,0.7418105188923769,5.328519790366144,0.49406394145158283
65,65.0,5.26804445146043,0.3763118160781146,3.983509119136844,0.7569694229459327,5.346825938181411,0.495990142395194
66,66.0,4.390912883094232,0.5828289642067033,3.7739782488334916,0.7465195591278491,5.334454419005425,0.4967469015114649
67,67.0,7.278479470933346,0.6577197716861936,4.355384793130275,0.7446171331877571,5.322853934858767,0.538913433048898
68,68.0,6.899090201863189,0.16352620701356418,3.710996472461545,0.7399949663268108,5.429467160119374,0.49322739759596235
69,69.0,5.460213673623174,0.18500559167396022,4.04228035779448,0.7462465304512045,5.40720477426743,0.4964249586460131
70,70.0,5.469688515774917,0.22404350221330105,5.609958208760048,0.7863675034240372,6.326859981893594,0.2407632492103543
71,71.0,5.384272455944031,0.25985876034474603,3.741552760645333,0.7428249314476376,5.276218473047773,0.5042665269308926
72,72.0,6.898621308876963,0.006152149809459662,3.5722727129269587,0.7653822991487984,5.167115615682726,0.5296850470661647
73,73.0,5.90351747825726,0.8093493011525676,3.801057254877244,0.7420586731827418,5.318092484014432,0.5006057358429417
74,74.0,4.13228750489279,0.6935731379506529,3.7543940917918293,0.7503169522479918,5.3554492819964965,0.48697588690221644
75,75.0,6.045569002914977,0.23554585247758045,3.737855576824798,0.750012978997677,5.30188725395556,0.4972254541474068
76,76.0,4.695395944002225,0.40756241717167246,4.2253844288179465,0.7552412911041196,5.471211920666461,0.4991173657229979
77,77.0,8.441967300956502,0.34732379328870067,3.6797958254603436,0.7396814926066999,5.299628162811462,0.4967556495077226
78,78.0,5.71196598969233,0.5425642961047925,3.6578536749672397,0.7436432989510342,5.360763105400067,0.4867769282771991
79,79.0,7.051757272215042,0.16694930750968684,3.614396449410402,0.7452253900156279,5.368098967636245,0.49350667911981416
80,80.0,6.625940565233313,0.11789826392399072,4.379024669095076,0.7609780001802096,5.562569845764173,0.4838168531295438
81,81.0,6.61446850080413,0.38949533748257464,3.8894493142651236,0.7485951606376968,5.331273279398593,0.4970024037694114
82,82.0,5.555643021930249,0.6893146099982581,3.7927332285654543,0.755329188559379,5.362200940119328,0.49155494597559035
83,83.0,6.1788681698048435,0.2733257814868651,4.718983940160054,0.7773710415132182,5.905086531369861,0.32212168260023477
84,84.0,6.273435059679364,0.6691824552294892,3.8374678606821817,0.7462819673400847,5.315744789578538,0.5234514086505211
85,85.0,8.087064767382472,0.0994550096161287,3.6563888114264116,0.7496245155240929,5.3751564250871375,0.48166705977059415
86,86.0,6.459034152683767,0.43039496267672483,4.764565920919918,0.7554320773487492,5.820959728705256,0.4786627618292302
87,87.0,3.401384050384397,0.6979694641255327,4.060119989710533,0.7504811210853876,5.356677677234011,0.5008749160615731
88,88.0,7.12465554204166,0.3782922468654427,4.952945934712707,0.7548699018839331,5.996898394428428,0.3160487860343232
89,89.0,6.677562761245202,0.2824685299051015,3.619618256775739,0.7527086807590823,5.307545437116342,0.49524688796408134
90,90.0,5.2470890777561685,0.6379195817956665,3.639448600886366,0.7483828149964681,5.28273233516164,0.5016454619504045
91,91.0,5.636477437748379,0.5466264937940174,4.1490374763421425,0.7626217068330233,5.44432055804294,0.497287563890582
92,92.0,5.746175858059564,0.6512274010506638,3.998321178493741,0.7481720217899308,5.326247157640018,0.5008361201397438
93,93.0,5.916055634507555,0.8173057922846323,3.8153318929008244,0.7622977587287582,5.330282176641267,0.48721076990478673
94,94.0,6.3630742708243195,0.7246034241180734,4.410611748555103,0.7615856977717841,5.548868290973449,0.47886336618289266
95,95.0,6.171294129349687,0.5826526494912166,4.183250234296405,0.7474682432837187,5.471137250901467,0.4937018786504235
96,96.0,5.4890097998896445,0.5567329839739932,3.893622711584247,0.7494506726598281,5.545493864985453,0.4875133986951654
97,97.0,5.76103702022944,0.6300448293366734,4.052455817366164,0.757285261812806,5.377786827706205,0.48813050095494437
98,98.0,6.621834654353674,0.6455372010698828,3.628399815334555,0.7394369505715752,5.420114906570244,0.49183592759073996
99,99.0,5.638133063143346,0.37701709071956657,4.044603761846708,0.7540035246961015,5.437625558316521,0.48546226902207323
