,Perm,Valid_perf_MAE,Valid_perf_corr,Test_perf_MAE,Test_perf_corr,All_perf_MAE,All_perf_corr
23,23.0,5.309595389208292,0.8151082402150299,3.376542783237082,0.8069943426673567,5.231521140640573,0.5517098603622228
24,24.0,5.9460668857948455,0.350103260952943,3.675600294349894,0.7917112028318829,5.317529300556992,0.5034351256703873
25,25.0,6.9788207717100965,0.5333341211497812,4.18532703880693,0.7639574735261854,5.482451556917475,0.48585568454325323
26,26.0,7.37313260003194,0.10764196144988171,3.482722030233224,0.7969954813783318,5.266409509543451,0.5075823681600025
27,27.0,5.682178577639546,0.2939718494397584,3.9348622415549093,0.785735834371411,5.378159453982259,0.5131266801440549
28,28.0,5.808593983512902,0.5109383511442034,3.6146838116527014,0.7669563868323407,5.112111602833292,0.5454509935908244
29,29.0,5.2982940663530655,0.7773486776289632,3.631008230904847,0.7871082880409126,5.416011341134499,0.476247024376487
30,30.0,6.118443447855919,0.717550251568393,4.11002883060532,0.7931742082958936,5.463780850047512,0.49744516378024756
31,31.0,5.698830868326417,0.36937225114738087,3.457682500765857,0.7889030380569778,5.326410194308651,0.49767381151286405
32,32.0,6.142390676494591,0.6851595977604946,3.9351564991642887,0.7780821421201276,5.444835472646223,0.4848317570832519
33,33.0,7.022322437241919,-0.09637519793596486,3.676017291637939,0.7725360983222818,5.377406610471871,0.49108580850150857
34,34.0,7.061691201534043,0.3732976520925042,3.6522351892044718,0.7936827466064467,5.377046484867229,0.4904052743869327
35,35.0,7.709702185848212,0.7249700705470175,3.8556250494585043,0.7839315627212666,5.3912564688125375,0.4888456333612044
36,36.0,6.9081004972883955,0.5244446025677039,3.448355852654596,0.7807981354326283,5.49225780977714,0.48242871458501024
37,37.0,6.403703385849005,0.5563426185869171,3.5707660082778054,0.7728145597233831,5.385995233926282,0.4838820389312313
38,38.0,5.3733973609052095,0.6369727706204935,3.7473460975199346,0.7787835522938166,5.392402827822034,0.48580540884917844
39,39.0,5.4768046295577015,0.7097357175093882,4.030812372882851,0.7810775197224777,5.478358070906523,0.48433637242568883
40,40.0,7.449191804322923,0.48579676225626467,4.027303238725287,0.8045455236289064,5.506918579950847,0.4456812890904598
41,41.0,4.682374272196599,0.6895306547727529,3.3314575432060574,0.790676492717065,5.215000601329929,0.5436370315466466
42,42.0,5.413445214799647,0.0011584795823703503,3.864594835168527,0.7750509975653218,5.402671712638611,0.4918467939475754
43,43.0,5.664460859393333,0.5767423888647314,4.169173867749741,0.8000469377254215,5.504588378379925,0.46928603531438673
44,44.0,5.009720785748674,0.7953909908393795,3.6661278217343507,0.7632287945775177,5.408928660508422,0.4919071455172753
45,45.0,5.134659635746416,0.4566273303359608,3.616962155361841,0.7804918882304991,5.318888690462561,0.49402670153298195
46,46.0,5.013423400105512,0.6890383492282266,3.540180653911193,0.7794691551410811,5.381519546968203,0.48342565349855404
47,47.0,5.925232295885184,0.21947351864299625,3.5170393840180063,0.7603432219235543,5.422891145144508,0.4920386335893654
48,48.0,6.324802413186983,0.6408557865950266,3.733206134311248,0.7873004749829887,5.345056111961941,0.4937539324637161
49,49.0,6.946268318405265,-0.17718961595976127,3.942640568500289,0.7706117821268579,5.410788837688381,0.49275048066323357
50,50.0,7.622057623475424,0.6273881651096314,4.0151292706487025,0.7864730363116852,5.451496584863969,0.485772648784872
51,51.0,5.518411855249631,0.6011413097727251,3.7821093465312856,0.7815075630901651,5.368462496693401,0.4936898178385215
52,52.0,6.229266732022685,0.07926352436287948,3.4446000730539916,0.7794016277946655,5.435550763183058,0.4928302266115508
53,53.0,4.929456996481151,0.5935757474502245,3.6726875798664174,0.771536557317833,5.381931833824651,0.4944445855667634
54,54.0,5.866751837415879,0.6593854254570319,3.6371620184552915,0.7670359228941408,5.345402518699182,0.4919088312974288
55,55.0,3.8880703362656037,0.7730976887320983,3.5413826961404644,0.7772191549361253,5.399792698620019,0.49255030595522487
56,56.0,5.694503561673351,0.5700306773896157,3.8826086987556288,0.7742078479129091,5.413617761679209,0.49425439734327986
57,57.0,7.674679149539793,0.06761517907084887,3.570569310269142,0.7606388196551002,5.4592922314900205,0.4847311039497089
58,58.0,4.584159691961539,0.7943358435536352,3.511415517326413,0.7687207473453287,5.340531775267353,0.4935895411502937
59,59.0,5.807003374950859,0.3076909923020444,3.621617535058449,0.7817805833812319,5.434727027344745,0.48377028594894894
60,60.0,5.037955628318367,0.46525298730289344,3.447224510271247,0.7732662312977077,5.415240437683879,0.4842696665794796
61,61.0,5.127985084250274,0.665230395771091,3.601948949541774,0.7824167658611645,5.422636548667306,0.48055714859013954
62,62.0,5.194464604400931,0.7786427949697279,4.035007656419176,0.7882655805848933,5.493941759075684,0.4945203519729222
63,63.0,9.694644661767827,0.1980879546659569,3.428611056154645,0.7651984642390038,5.555285028531779,0.4760460578103972
64,64.0,5.2506571493511975,0.6374048678238203,3.8086509540966427,0.7893555677536874,5.329921426302308,0.5234565994077314
65,65.0,5.112885074046464,0.5100315960042243,3.6590184049243843,0.7780621645472352,5.37081585340816,0.47577740768098964
66,66.0,3.1757505899891485,0.7206561177314833,3.4758602431058376,0.7854483717708389,5.344828798161437,0.49172192741660553
67,67.0,5.028818715145231,0.46986187831945325,3.5810228087854066,0.768166243867592,5.409402960784098,0.4777179989095069
68,68.0,5.388118238125549,0.6055341254622669,3.9089086435313853,0.7732486613298223,5.4629483430110195,0.4945788366144719
69,69.0,5.363255682853199,0.8412681402729847,3.983131095255421,0.7722304364810515,5.479372364403966,0.47647197886236947
70,70.0,7.768839989915514,0.06549035773959885,3.5840446772200614,0.7790991273603183,5.3744893743029545,0.48693574077763313
71,71.0,6.343309075985591,0.4447729785331714,3.626956243940506,0.7876899641683632,5.3179986403656025,0.5164413257233252
72,72.0,4.7579411338050015,0.5637929301872049,3.9753296874178004,0.7838852642924201,5.436167480554101,0.48665861648317466
73,73.0,6.027113895675002,0.060158376958897586,3.6848398802128637,0.7918271879917255,5.357557846096045,0.48395292491210956
74,74.0,5.142451870152747,0.5483495483846872,3.5635573600490877,0.7772190684516345,5.3111556509132765,0.502925989736682
75,75.0,7.740459768378338,0.45375966706437454,4.422568792355736,0.7806275338851218,5.658829434942039,0.49805085897767365
76,76.0,4.480829555900846,0.5526759073227836,3.9115157908317464,0.7826454750663477,5.451861633733178,0.4715799564201598
77,77.0,5.929998712562443,-0.006673879548521805,3.7298199597404618,0.7839377148304463,5.382067523391942,0.4900125336830579
78,78.0,5.491585938137183,0.5501880817877723,3.581592263846422,0.7895553274472976,5.384267588918342,0.4869075901496186
79,79.0,7.452571786469653,0.17022950588462,3.730129353995224,0.783368238975362,5.382388328002533,0.5168593034307495
80,80.0,7.447592122013666,0.29200842313408737,3.9516183162873544,0.7689851176524375,5.468439342168268,0.4834670434284909
81,81.0,5.248298807001134,0.38965009708475556,3.549402277557358,0.7773850280871172,5.425389568550022,0.48315193866245676
82,82.0,6.813580948018176,0.48026764996564986,3.6725250488063614,0.778798221464334,5.422022536561655,0.4799799427999368
83,83.0,3.7534579113372315,0.5932871740898501,3.9646692081968693,0.7705019266596677,5.499454664191816,0.4778645980234941
84,84.0,4.9309680545123715,0.0013384471215375435,3.501074092356422,0.7964702704171145,5.170260990064613,0.5368866019555919
85,85.0,6.787967868448649,0.33971482116062146,4.176322032689211,0.7858641809125357,5.562739749914114,0.4650424026350132
86,86.0,5.799197968600935,0.4139279247054254,3.484605334112976,0.7849372991484878,5.333827570540301,0.49374334014641386
87,87.0,7.593487098505118,0.6637296548395881,3.763544954907131,0.7840903474527606,5.393118508237092,0.48619038539069
88,88.0,7.6139871510980015,-0.017535033316809612,3.7325533638278663,0.7995756818410835,5.383021738481341,0.4837515403263839
89,89.0,7.537090135099029,0.0898252440337563,3.7514642835237084,0.7728751128871757,5.388111534447814,0.4893874786675984
90,90.0,4.647544114279535,0.23630187817266762,3.736558986455738,0.7950050068768615,5.343431291758054,0.486823778982153
91,91.0,4.695550345316694,0.32542653814875994,3.785823811518397,0.7690712243532234,5.519240036376707,0.4719339941173013
92,92.0,6.644635153199266,0.6766581588855591,4.204698077782784,0.8019767874038416,5.546618316462535,0.4711369240171428
93,93.0,6.9800996911118185,0.1618482278137253,3.6029854977250793,0.7864325568965232,5.419067968234771,0.4890778901555236
94,94.0,6.392520224067778,0.3310539772250798,3.5927252928781632,0.786237084884879,5.348232979187981,0.49293100506564835
95,95.0,3.0182253334795277,0.5457156957772011,3.510130125348597,0.7730358535726348,5.416469900506465,0.4790344794761101
96,96.0,5.730098160836243,0.7988700679879401,3.7842594064723185,0.7709892714374857,5.401734583164968,0.48516259799525097
97,97.0,6.430645879350971,0.4933428049778365,3.7734623723814438,0.7826433905014095,5.414943399178009,0.47866196907599456
98,98.0,7.126310140657711,0.3778590091066256,3.3518259941689514,0.8037519955496919,5.142850971434083,0.5428007490892577
99,99.0,6.8022553878126075,0.29171525296814854,3.7215789836211677,0.781294933331764,5.433156429000761,0.47648335995678004
